,ENER,GRMS,DELTA,BOND,ANGL,UREY,DIHE,IMPR,VDW,ELEC,HBON,USER,HARM,CDIH,CIC,CDRO,NOE,SBOU,IMNB,IMEL,IMHB,EWKS,EWSE,EXTE,RXNF,ST2,IMST,TSM,QMEL,QMVD,ASP,EHAR,GEO,MDIP,PINT,PRMS,PANG,SSBP,BK4D,SHEL,RESD,SHAP,STRB,OOPL,PULL,POLA,DMC,RGY,EWEX,EWQC,EWUT,PBEL,PBNP,MBDE,STRS,BNDB,BNDT,EBST,MBST,BBT,SST,GBEN,HMCM,$\theta_1$,$\theta_2$,$r$,NBOND
9979,35.80249766901641,0.5755830649602178,0.2341528547738747,0.28460167888717824,1.2129056910639135,0.2467053816491366,-0.25722912829514066,0.002701864116289821,-0.3003436041625528,34.613155785757584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.977039647222824,45.138011342293325,8.010000000000002,34.31281218159503
9980,36.27852806086295,0.5755830649602178,-0.2418775370726678,0.3362852151038212,1.4610932315563123,0.3045435873718316,-0.21163577919738819,0.0017566251548734955,-0.11933338873808261,34.505818569611584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.337679586964605,44.79741843695692,8.010000000000002,34.3864851808735
9981,36.66051366676832,0.5755830649602178,-0.6238631429780312,0.28282797453145114,1.7861783893800407,0.2770082250539255,-0.11887416855164684,0.006570020639787981,0.007136250597922611,34.41966697511683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91437788062039,44.48494550398429,8.010000000000003,34.42680322571476
9982,36.03423573252495,0.5755830649602178,0.0024147912653376125,0.25148340904499905,1.2827233610585373,0.23557902348414544,-0.2824379027468623,0.017336754888791384,0.03823661293743341,34.491314473857905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.190838553526028,44.25543537801359,8.010000000000003,34.52955108679534
9983,36.82326406897246,0.5755830649602178,-0.7866135451821776,0.3004008285951448,1.8807356975748868,0.2803390248125918,-0.19029198003349698,0.006495986534639961,0.1635365431860484,34.38204796830265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.623528803358402,44.14396903561774,8.010000000000003,34.5455845114887
9984,35.67328932463175,0.5755830649602178,0.3633611991585326,0.24832892271217064,1.2730140102886351,0.24842357350985994,-0.22969877998228813,0.012158007641156765,-0.2919163187117925,34.41297990917401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6854775013569003,44.16335861364239,8.010000000000005,34.12106359046222
9985,36.128482503951446,0.5755830649602178,-0.09183198016116023,0.2736220226447183,1.3735339056506928,0.26026895346547846,-0.21469168758432394,0.0028385319410487914,-0.060758824907827094,34.49366960274166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38516518202824,44.30634311741078,8.010000000000005,34.43291077783383
9986,36.74727284192904,0.5755830649602178,-0.7106223181387534,0.277328242821521,1.8168177362655946,0.2768120887028472,-0.07984286167949749,0.006303067711766139,0.1131361935858994,34.336718374520906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.015542526800758,44.54904167350735,8.010000000000003,34.44985456810681
9987,36.80440794130061,0.5755830649602178,-0.7677574175103246,0.32510130509015817,1.8087240683403067,0.2700607801234703,-0.14243776618992543,0.021382001156767437,0.16947214993890314,34.35210540284093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84788293057918,44.8541767462076,8.010000000000005,34.52157755277983
9988,36.0020476047976,0.5755830649602178,0.03460291899268242,0.2806582488820611,1.0964313894197033,0.2345183006874012,-0.20707065346678608,0.0003672638977261847,-0.1034561468517639,34.70059920222926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.42917985869024,45.17454953985299,8.010000000000003,34.5971430553775
9989,35.85078352326371,0.5755830649602178,0.1858670005265779,0.25795144577072754,1.4531129964522342,0.2675914374229884,-0.200099543096646,0.007641415701853723,-0.3283226879463203,34.39290845895887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.277546364310595,45.45793270872607,8.010000000000003,34.06458577101255
9990,35.78909093298003,0.5755830649602178,0.2475595908102548,0.2745950250174033,1.24864842680532,0.2476527189093732,-0.23593199468415108,0.011063527988906665,-0.20500231403356467,34.44806554297674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.91391482358541,45.65506714788576,8.005000000000003,34.24306322894318
9992,36.24893104314319,0.5755830649602178,-0.21228051935290182,0.277012154110211,1.427267672350645,0.25722458769319995,-0.18465591941137457,0.008059620416373488,0.037546739214187705,34.426476188769946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08479098385253,45.651198663814974,8.005000000000003,34.46402292798413
9993,35.95436230718867,0.5755830649602178,0.08228821660161856,0.2621850649983719,1.3123015975442085,0.2357330782013602,-0.26802272866351573,0.008492915632194434,-0.11395306303459526,34.51762544251064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.359990244278336,45.44275869577731,8.005000000000003,34.40367237947605
9995,35.74809084225576,0.5755830649602178,0.2885596815345224,0.26132062094881153,1.3191698813553163,0.24528027401402647,-0.24946868296064698,0.010413307237806674,-0.3163265937407534,34.4777020354012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34180147936568,44.79768249665449,8.005,34.16137544166045
9997,36.038393175693216,0.5755830649602178,-0.0017426519029299925,0.3492848751428562,1.3601226039456351,0.29296312561837745,-0.27106729421829295,0.018111397253448597,-0.15640894818255224,34.44538741613374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.195321038582236,44.255291553079346,8.005000000000003,34.28897846795119
9998,37.098990189188115,0.5755830649602178,-1.062339665397829,0.32406232222304093,2.3694915791026707,0.32456963767990205,-0.07869009604318504,0.033300171574052864,0.04066324881560057,34.08559332583603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.627937089539664,44.14374608250855,8.005000000000003,34.12625657465163
10000,35.912069877981814,0.5755830649602178,0.1245806458084715,0.24862618014478557,1.234595733517243,0.26071975474525766,-0.2879204336024397,0.004453787903140481,-0.14003748115554152,34.59163233642937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.381328632018883,44.30624216601882,8.005000000000004,34.45159485527383
10001,35.81182391521013,0.5755830649602178,0.2248266085801589,0.24997501445808193,1.2395566716132924,0.2437476558912198,-0.24205675820785263,0.004701228138797453,-0.18272206058919646,34.498622163905786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.012199257701067,44.5491159922123,8.005000000000003,34.31590010331659
10002,36.26596249100466,0.5755830649602178,-0.22931196721437175,0.2667099788609477,1.4784537990339692,0.25670432083255773,-0.2083101262222202,0.015091712842031247,0.003128292406960897,34.45418451325041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84517451795451,44.85447192927378,8.005000000000003,34.457312805657374
10003,35.97835129981729,0.5755830649602178,0.058299223972994696,0.26828250217521676,1.2587528865496493,0.2554878283883201,-0.24813336097286107,0.009095896718353239,-0.18181279121603325,34.616678338174644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.42724993837218,45.175080013330046,8.005,34.43486554695861
10004,35.92083962788469,0.5755830649602178,0.11581089590559657,0.2730495682005329,1.3709481767093168,0.24893255624544525,-0.21201590091655495,0.006284557880805907,-0.19453603932397615,34.42817670908912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.27652977134068,45.45867680747112,8.005,34.233640669765144
10005,35.81171181694094,0.5755830649602178,0.22493870684934336,0.25218204952199796,1.2360781294950827,0.2424712673569772,-0.22188598431931592,0.010198646858161098,-0.23073392085790337,34.52340162888594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.913914823585436,45.65596692368705,8.000000000000005,34.29266770802804
10007,37.27238355512785,0.5755830649602178,-1.235733031337567,0.28041389926374083,1.6618265439856594,0.29899848605742296,-0.0338030383305074,0.02509233909906668,0.27876151325797655,34.761093811794495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08686545027335,45.65211375747367,8.000000000000002,35.03985532505247
10009,35.72369508467195,0.5755830649602178,0.31295543911833335,0.2548454974754241,1.2874994017693147,0.22756539476818388,-0.33998813798814825,0.007350033463253843,-0.44205945898158827,34.728482354165514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98433386128146,45.139064441697556,8.0,34.286422895183925
10011,36.866728762019186,0.5755830649602178,-0.8300782382289,0.30634286737002603,1.7754192684236663,0.2907326995576682,0.03183190924383284,0.008095553452875767,-0.015528773837473768,34.46983523780859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.92317339064548,44.48499816721676,8.000000000000002,34.454306463971115
10012,36.28366633016851,0.5755830649602178,-0.24701580637822218,0.3708363920869456,1.0109879352929823,0.19852731671205012,-0.21149764851191025,0.005682811268640132,-0.18411210208638892,35.093241625406186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19981079153781,44.255147347734955,8.000000000000004,34.9091295233198
10013,36.78642912356587,0.5755830649602178,-0.7497785997755813,0.28444590941622383,1.8566252403498105,0.27822868253576244,-0.1355764865925873,0.004481607080709105,0.09249064276746188,34.40573352800848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.632352506497757,44.14352263653631,8.000000000000005,34.49822417077594
10014,36.79139407372933,0.5755830649602178,-0.7547435499390431,0.3061750588297238,1.8970853031332862,0.28518553224827614,-0.16012942461677668,0.007926887673019863,0.11580756695241651,34.33934314950938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931477026654613,44.162946390730035,8.000000000000005,34.4551507164618
10015,36.73725031714023,0.5755830649602178,-0.7005997933499444,0.4830223055526057,1.9619449747312003,0.27768156148161777,-0.04638614808976427,0.044352767412374976,0.005251857000820944,34.01138299905138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.377485907049902,44.30614091000385,8.000000000000004,34.0166348560522
10016,35.81393679460352,0.5755830649602178,0.2227137291867649,0.24181384857878266,1.2472434501170915,0.23598584845800716,-0.2758175377452331,0.00922424312705952,-0.12170669502594805,34.47719363709376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.008850616208857,44.54919026346139,8.000000000000005,34.35548694206781
10017,36.90598358405053,0.5755830649602178,-0.8693330602602458,0.4405089126323155,2.0262254149427226,0.3399613706259501,-0.0612755646425494,0.03537601197206819,-0.052493695051160943,34.177681133571184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.842461756511476,44.854767387160294,8.000000000000005,34.12518743852002
10018,35.70961056347103,0.5755830649602178,0.3270399603192544,0.2663650455797384,1.2849210616254794,0.24133564223548695,-0.20955120874322986,0.009870312697800344,-0.27889561474258273,34.39556532481834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.42531691829968,45.175611106646826,8.000000000000005,34.11666971007576
10019,35.86218333153937,0.5755830649602178,0.17446719225091556,0.24986847271744556,1.2089185946082495,0.23734136014189255,-0.26784193579574944,0.011531521583271462,-0.12850896088919034,34.55087427917345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.275511543065534,45.459421844021335,8.000000000000005,34.42236531828426
10020,36.08080165163349,0.5755830649602178,-0.044151127843207405,0.2741721959676334,1.3420857774534525,0.2513294996904366,-0.2483571539013545,0.007194368110170095,-0.09459011622202769,34.548967080535185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.91391482358544,45.65686787636209,7.995000000000002,34.454376964313155
10021,35.872896299163884,0.5755830649602178,0.16375422462640188,0.2545214558996675,1.1677712942909515,0.22905913527587482,-0.24221418369513995,0.013035238794014515,-0.15339526188725877,34.60411862048577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.93388616375191,45.72719854490151,7.995000000000002,34.45072335859851
10025,36.68949322472146,0.5755830649602178,-0.6528427009311741,0.3018651742273805,1.8399689986805146,0.28111292007284633,-0.12251908244543036,0.006601520019723849,0.011964905929595704,34.37049878823683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.350065404229746,44.79821131925408,7.995000000000002,34.382463694166425
10026,36.1157603846441,0.5755830649602178,-0.07910986085381211,0.21925598529933712,1.286343311123771,0.27460157975781097,-0.2015510693169847,0.0030752384768191303,-0.15257869908338378,34.68661403838673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9275818710851,44.48502430774453,7.995,34.534035339303344
10027,36.38526272462993,0.5755830649602178,-0.3486122008396464,0.2609282340214272,1.5540312804147836,0.26557718021634275,-0.1410375482850596,0.012162073279746215,-0.10522072955454695,34.538822234537236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2043078270294,44.255002760872095,7.995000000000002,34.43360150498269
10028,36.826627203029986,0.5755830649602178,-0.7899766792397003,0.2927523870916069,1.9351858961530701,0.28641949358421653,-0.11874375574522504,0.008804805172829982,0.06236525361238095,34.359843123161106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63677506854269,44.14329869635802,7.995000000000002,34.42220837677349
